datetime,ticks,open,high,low,close,volume,buy/sell,bid/ask
2016-08-01 17:07,329,1.1287,1.1288,1.1282,1.12845,1500,0.642935378,1.253787879
2016-08-01 17:15,259,1.12845,1.1285,1.12795,1.128,1500,0.395348837,1.122362869
2016-08-01 17:23,336,1.128,1.12875,1.12785,1.1287,1500,1.225519288,1.122362869
2016-08-01 17:31,375,1.1287,1.12895,1.1278,1.12795,1500,0.623376623,0.783088235
2016-08-01 17:37,369,1.12795,1.128,1.12745,1.1276,1500,0.644736842,1.122362869
2016-08-01 17:51,271,1.1276,1.1276,1.12705,1.1272,1500,0.659292035,1.122362869
2016-08-01 17:59,227,1.1272,1.12745,1.12695,1.1273,1500,0.569037657,0.933054393
2016-08-01 18:04,393,1.1273,1.12745,1.127,1.12705,1500,0.950585176,1.410041841
2016-08-01 18:21,354,1.12705,1.12825,1.127,1.1281,1500,1.857142857,1.410041841
2016-08-01 18:31,369,1.1281,1.1288,1.12795,1.1288,1500,1.572898799,0.806338028
2016-08-01 18:49,407,1.1288,1.12895,1.12845,1.12875,1500,1.051983584,0.792880259
2016-08-01 19:02,171,1.12875,1.1291,1.1287,1.12875,1500,0.675977654,2.119565217
2016-08-01 19:07,290,1.12875,1.12885,1.1281,1.1282,1500,0.314636284,2.119565217
2016-08-01 19:18,213,1.1282,1.1284,1.12775,1.12815,1500,0.668520578,1.066666667
2016-08-01 19:24,358,1.12815,1.12865,1.12805,1.12855,1500,1.33281493,1.066666667
2016-08-01 19:38,334,1.12855,1.12935,1.12855,1.1291,1500,1.475247525,0.865384615
2016-08-01 19:48,320,1.1291,1.1294,1.12895,1.1292,1500,0.893939394,0.875486381
2016-08-01 19:59,271,1.1292,1.12995,1.1289,1.12985,1500,1.814258912,0.522058824
2016-08-01 20:05,315,1.12985,1.13,1.1297,1.13,1500,1.222222222,0.610497238
2016-08-01 20:10,212,1.13,1.1308,1.12995,1.1306,1500,3.237288136,1.161572052
2016-08-01 20:12,277,1.1306,1.1311,1.13055,1.13105,1500,1.454991817,1.161572052
2016-08-01 20:14,300,1.13105,1.13145,1.13095,1.1313,1500,1.702702703,1.379310345
2016-08-01 20:17,341,1.1313,1.1314,1.13095,1.13095,1500,0.554404145,1.990950226
2016-08-01 20:23,381,1.13095,1.131,1.13055,1.13075,1500,0.650165017,1.990950226
2016-08-01 20:32,389,1.13075,1.13095,1.1306,1.1308,1500,1.177068215,1.990950226
2016-08-01 20:43,287,1.1308,1.1313,1.1307,1.13115,1500,1.613240418,1.990950226
2016-08-01 20:50,332,1.13115,1.1315,1.13115,1.13125,1500,0.792114695,1.234615385
2016-08-01 20:57,316,1.13125,1.13125,1.1308,1.131,1500,0.928020566,1.0390625
2016-08-01 21:05,259,1.131,1.13105,1.1307,1.1309,1500,0.730103806,1.047297297
2016-08-01 21:14,329,1.1309,1.1318,1.13085,1.13175,1500,1.419354839,1.047297297
2016-08-01 21:20,221,1.13175,1.1319,1.1316,1.1316,1500,0.691093574,1.576923077
2016-08-01 21:23,287,1.1316,1.1316,1.1309,1.13095,1500,0.635768811,1.576923077
2016-08-01 21:29,424,1.13095,1.1328,1.1308,1.1325,1500,1.252252252,0.601941748
2016-08-01 21:30,346,1.1325,1.13315,1.1322,1.1325,1500,1.248875562,0.601941748
2016-08-01 21:30,290,1.1325,1.13345,1.1325,1.13335,1500,1.255639098,0.887029289
2016-08-01 21:31,236,1.13335,1.13365,1.13315,1.1334,1500,1.189781022,1.547738693
2016-08-01 21:32,245,1.1334,1.13375,1.13305,1.13305,1500,0.842751843,1.43258427
2016-08-01 21:33,279,1.13305,1.13305,1.13155,1.13165,1500,0.313485114,1.570247934
2016-08-01 21:34,348,1.13165,1.13205,1.1311,1.1319,1500,0.865671642,1.405228758
2016-08-01 21:35,250,1.1319,1.1319,1.13025,1.1305,1500,0.308900524,0.497409326
2016-08-01 21:35,281,1.1305,1.13075,1.13,1.1302,1500,0.777251185,0.941935484
2016-08-01 21:36,364,1.1302,1.1306,1.1291,1.12915,1500,0.66481687,1.268656716
2016-08-01 21:37,309,1.12915,1.12975,1.12865,1.12965,1500,1.340093604,0.747311828
2016-08-01 21:38,290,1.12965,1.1302,1.12935,1.12945,1500,1.435064935,1.01025641
2016-08-01 21:39,235,1.12945,1.12955,1.12855,1.12855,1500,0.480750247,1.442307692
2016-08-01 21:40,294,1.12855,1.12945,1.12855,1.1294,1500,1.384737679,0.68487395
2016-08-01 21:41,295,1.1294,1.1295,1.12825,1.12825,1500,0.61987041,1.607655502
2016-08-01 21:42,274,1.12825,1.12895,1.1281,1.12895,1500,1.235469449,0.695804196
2016-08-01 21:44,225,1.12895,1.12925,1.1283,1.12855,1500,1.127659574,1.045685279
2016-08-01 21:46,271,1.12855,1.1286,1.12775,1.1278,1500,0.76056338,0.990430622
2016-08-01 21:47,279,1.1278,1.12785,1.1276,1.1277,1500,0.824817518,1.417061611
2016-08-01 21:50,253,1.1277,1.1285,1.1277,1.1281,1500,1.673796791,1.417061611
2016-08-01 21:52,293,1.1281,1.12905,1.1281,1.129,1500,2.191489362,0.77238806
2016-08-01 21:56,294,1.129,1.12975,1.12895,1.12965,1500,1.475247525,0.796078431
2016-08-01 22:01,299,1.12965,1.1303,1.12955,1.13,1500,1.01884253,1.083333333
2016-08-01 22:05,279,1.13,1.13,1.129,1.129,1500,0.38121547,1.294117647
2016-08-01 22:09,284,1.129,1.12905,1.12775,1.1278,1500,0.265822785,1.25
2016-08-01 22:14,317,1.1278,1.12825,1.12725,1.1275,1500,0.915708812,1.685714286
2016-08-01 22:16,350,1.1275,1.1279,1.12745,1.1279,1500,0.98938992,0.7
2016-08-01 22:19,251,1.1279,1.12795,1.12705,1.12705,1500,0.918158568,0.921875
2016-08-01 22:20,363,1.12705,1.12745,1.127,1.12735,1500,1.479338843,0.797250859
2016-08-01 22:24,321,1.12735,1.1274,1.127,1.1271,1500,0.639344262,1.543956044
2016-08-01 22:29,233,1.1271,1.12715,1.1266,1.12675,1500,0.670378619,1.185840708
2016-08-01 22:30,304,1.12675,1.12755,1.1267,1.127,1500,1.04359673,1.021929825
2016-08-01 22:35,231,1.127,1.127,1.1261,1.1262,1500,0.694915254,1.873239437
2016-08-01 22:37,315,1.1262,1.12735,1.1262,1.1273,1500,1.906976744,0.706293706
2016-08-01 22:41,325,1.1273,1.128,1.1273,1.128,1500,1.782931354,0.596938776
2016-08-01 22:47,253,1.128,1.1282,1.1276,1.1276,1500,0.994680851,1.436681223
2016-08-01 22:51,282,1.1276,1.12795,1.12745,1.12775,1500,0.861042184,0.955390335
2016-08-01 22:57,343,1.12775,1.1288,1.12775,1.12865,1500,1.235469449,0.557522124
2016-08-01 23:01,298,1.12865,1.12945,1.1286,1.1294,1500,2.105590062,1.129310345
2016-08-01 23:04,222,1.1294,1.1298,1.12905,1.1297,1500,1.205882353,1.205240175
2016-08-01 23:07,295,1.1297,1.1297,1.1291,1.1291,1500,0.78784267,1.409266409
2016-08-01 23:11,341,1.1291,1.1292,1.1285,1.1285,1500,0.551189245,1.409266409
2016-08-01 23:17,349,1.1285,1.12915,1.1283,1.12855,1500,0.618122977,1.188596491
2016-08-01 23:26,313,1.12855,1.1286,1.12765,1.128,1500,0.452081317,1.188596491
2016-08-01 23:32,354,1.128,1.1281,1.12745,1.12805,1500,1.029769959,0.759615385
2016-08-01 23:43,278,1.12805,1.12825,1.12785,1.12815,1500,0.752336449,0.844827586
2016-08-01 23:49,349,1.12815,1.1282,1.12765,1.1277,1500,0.43129771,0.844827586
2016-08-01 23:57,300,1.1277,1.1277,1.12725,1.12735,1500,0.789976134,1.219298246
2016-08-02 0:00,302,1.12735,1.128,1.12725,1.1278,1500,0.986754967,1.071090047
2016-08-02 0:04,267,1.1278,1.1279,1.1275,1.12775,1500,1.336448598,1.071090047
2016-08-02 0:10,255,1.12775,1.12885,1.1277,1.1288,1500,2.012048193,0.895683453
2016-08-02 0:14,326,1.1288,1.1291,1.1286,1.1291,1500,0.802884615,0.735202492
2016-08-02 0:22,285,1.1291,1.1293,1.12885,1.129,1500,1.01884253,0.735202492
2016-08-02 0:30,300,1.129,1.1297,1.129,1.1297,1500,1.158273381,0.735202492
2016-08-02 0:38,326,1.1297,1.12985,1.1293,1.1294,1500,1.068965517,1.036101083
2016-08-02 0:51,279,1.1294,1.12955,1.1289,1.12935,1177,0.824806202,1.036101083
