datetime,ticks,open,high,low,close,volume,buy/sell,bid/ask
2016-08-01 16:19:49,89,2181.5,2181.5,2181,2181.25,1500,0.798561151,1.273295159
2016-08-01 16:22:28,110,2181.25,2181.75,2181.25,2181.5,1500,1.077562327,1.252020202
2016-08-01 16:27:04,102,2181.5,2182.25,2181.5,2182.25,1500,3.225352113,0.907061267
2016-08-01 16:30:04,80,2182.25,2182.75,2182,2182.5,1500,2.722084367,0.681551646
2016-08-01 16:33:46,109,2182.5,2182.75,2182,2182.75,1500,1.232142857,0.796121333
2016-08-01 16:40:17,101,2182.75,2183.25,2182.25,2182.75,1500,0.908396947,0.917305586
2016-08-01 16:44:17,100,2182.75,2183,2182,2182.75,1500,1.423263328,0.683550186
2016-08-01 16:49:28,82,2182.75,2183,2182.5,2182.75,1500,1.283105023,0.683550186
2016-08-01 16:55:22,146,2182.75,2182.75,2182,2182.25,1500,0.861042184,0.683550186
2016-08-01 17:02:13,154,2182.25,2182.25,2181.25,2181.25,1500,0.633986928,0.683550186
2016-08-01 17:07:43,125,2181.25,2181.75,2181,2181.25,1500,0.945525292,2.15625
2016-08-01 17:11:01,126,2181.25,2181.75,2181,2181.75,1500,0.668520578,0.73631341
2016-08-01 17:16:32,107,2181.75,2182.25,2181.5,2182.25,1500,1.692998205,0.819979188
2016-08-01 17:22:32,26,2182.25,2183,2182.25,2182.75,1500,13.5631068,0.949507389
2016-08-01 17:22:33,144,2182.75,2182.75,2182,2182,1500,0.718213058,1.737718568
2016-08-01 17:31:37,186,2182,2182.5,2181.5,2181.5,1500,0.732101617,1.350534928
2016-08-01 17:46:57,121,2181.5,2181.75,2181.25,2181.5,1500,0.209677419,1.353944563
2016-08-01 17:54:40,121,2181.5,2182.5,2181.25,2182.5,1500,2.067484663,0.535908866
2016-08-01 18:01:46,108,2182.5,2183.25,2182.25,2183,1500,2.504672897,0.550609185
2016-08-01 18:04:55,76,2183,2184.5,2183,2184.5,1500,4.514705882,0.550609185
2016-08-01 18:06:06,123,2184.5,2184.75,2184,2184.5,1500,1.222222222,0.774439676
2016-08-01 18:07:41,123,2184.5,2185,2184.25,2184.75,1500,3.385964912,0.671796845
2016-08-01 18:09:58,83,2184.75,2185.75,2184.75,2185.5,1500,4.300353357,0.505595787
2016-08-01 18:10:55,127,2185.5,2186,2184.75,2185,1500,0.479289941,0.807620818
2016-08-01 18:13:19,119,2185,2186,2184.75,2185.75,1500,1.622377622,0.70155813
2016-08-01 18:16:48,74,2185.75,2186,2185.25,2185.5,1500,0.153846154,0.668436096
2016-08-01 18:19:02,151,2185.5,2185.75,2185.25,2185.5,1500,1.788104089,0.668436096
2016-08-01 18:28:51,99,2185.5,2186,2185.5,2185.5,1500,1.717391304,0.845906164
2016-08-01 18:33:33,161,2185.5,2185.5,2185,2185,1500,0.120238984,0.818724185
2016-08-01 18:44:51,127,2185,2185.25,2184.75,2185,1500,1.23880597,1.176338028
2016-08-01 18:56:25,128,2185,2185.25,2184.25,2184.25,1500,0.718213058,1.176338028
2016-08-01 19:01:21,162,2184.25,2184.75,2184,2184,1500,0.329787234,1.301886792
2016-08-01 19:13:16,102,2184,2184.25,2183.25,2183.5,1500,0.149425287,1.491021324
2016-08-01 19:19:49,81,2183.5,2183.5,2182,2182,1500,0.248959201,1.241117954
2016-08-01 19:21:20,96,2182,2182.5,2181.75,2182.25,1500,1.542372881,0.841695502
2016-08-01 19:23:41,102,2182.25,2183,2182,2182.75,1500,0.572327044,0.841695502
2016-08-01 19:29:07,119,2182.75,2183.25,2182.5,2183,1500,0.720183486,0.987922705
2016-08-01 19:36:23,136,2183,2183.25,2182.5,2182.75,1500,0.599147122,0.843467543
2016-08-01 19:45:29,103,2182.75,2183.75,2182.5,2183,1500,1.840909091,1.027751646
2016-08-01 19:49:27,113,2183,2184,2183,2184,1500,5.550218341,0.76182708
2016-08-01 19:55:12,130,2184,2184.25,2183.5,2184.25,1500,1.702702703,0.782225781
2016-08-01 20:02:29,119,2184.25,2184.25,2183.5,2184,1500,1.777777778,0.650474383
2016-08-01 20:08:40,181,2184,2184.25,2183.5,2183.75,1500,0.467710372,1.078394774
2016-08-01 20:22:42,141,2183.75,2184.25,2183.5,2184,1500,1.590673575,0.65403018
2016-08-01 20:28:07,124,2184,2184.5,2183.75,2184,1500,0.36239782,0.725699558
2016-08-01 20:34:09,124,2184,2184.25,2183.25,2183.25,1500,0.223491028,1.062056738
